,bay_code,bay_sample,bay_id,place_name,year,date,YYYYMMDD,trans_loc,trans_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers,latitude,longitude
8559,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Sea Otter,37,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8560,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Crab,57,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8561,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Crab,39,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8562,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Crab,47,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8563,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Crab,43,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8564,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Sea Otter,56,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8565,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Sea Otter,55,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8566,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Sea Otter,47,Estimate,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8567,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Crab,53,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8568,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Crab,55,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8569,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Crab,51,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8570,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Crab,45,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8571,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Crab,42,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8572,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Crab,38,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8573,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,50,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8574,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,54,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8575,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,53,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8576,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,46,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8577,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,55,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8578,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,52,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8579,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,46,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8580,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,48,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8581,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,46,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8582,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,45,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8583,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,42,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8584,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8585,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,bentnose macoma,Macoma nasuta,CLAMMB,Crab,52,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8586,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,bentnose macoma,Macoma nasuta,CLAMMB,Crab,40,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8587,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,bentnose macoma,Macoma nasuta,CLAMMB,Crab,37,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8588,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,bentnose macoma,Macoma nasuta,CLAMMB,Whole,42,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8589,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,30,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8590,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Crab,70,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8591,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Crab,74,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8592,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,72,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8593,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,71,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8594,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,69,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8595,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,63,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8596,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,67,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8597,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,68,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8598,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,65,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8599,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,71,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8600,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,55,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8601,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,41,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8602,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,48,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8603,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,39,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8604,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,42,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8605,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Sea Otter,45,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8606,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Crab,46,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8607,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Crab,53,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8608,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,41,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8609,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,42,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8610,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Crab,59,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8611,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Crab,59,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8612,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Crab,54,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8613,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,72,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8614,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,66,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8615,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,65,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8616,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,68,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8617,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,56,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8618,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,58,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8619,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Sea Otter,44,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8620,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Crab,39,Estimate,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8621,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,51,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8622,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,50,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8623,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,42,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8624,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,41,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8625,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,37,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8626,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,41,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8627,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Crab,44,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8628,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,45,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8629,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,46,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8630,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,45,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8631,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,36,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8632,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,steamer clam,Protothaca staminea,CLAMST,Whole,45,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8633,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,bentnose macoma,Macoma nasuta,CLAMMB,Crab,42,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8634,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,116,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8635,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Crab,65,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8636,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Crab,57,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8637,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,63,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8638,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,70,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8639,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,71,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8640,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,61,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8641,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,butter clam,Saxidomus gigantea,CLAMBU,Whole,66,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8642,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Sea Otter,41,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8643,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Sea Otter,51,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8644,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Sea Otter,56,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8645,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Sea Otter,38,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8646,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Crab,36,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8647,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,49,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8648,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,43,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8649,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,42,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8650,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,50,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8651,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,41,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8652,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,40,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8653,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Edge,200,cockle,Clinocardium nutallii,CLAMCK,Whole,39,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8654,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,71,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8655,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Whole,55,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8656,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,bentnose macoma,Macoma nasuta,CLAMMB,Crab,57,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8657,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,bentnose macoma,Macoma nasuta,CLAMMB,Crab,50,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8658,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,bentnose macoma,Macoma nasuta,CLAMMB,Crab,57,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8659,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,44,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8660,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Whole,61,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8661,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Whole,50,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8662,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,horse clam,Tresus nuttallii,CLAMHO,Sea Otter,123,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8663,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,60,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8664,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,51,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8665,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,52,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8666,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,47,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8667,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,43,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8668,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Whole,37,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8669,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,cockle,Clinocardium nutallii,CLAMCK,Crab,40,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8670,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,cockle,Clinocardium nutallii,CLAMCK,Whole,43,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8671,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,60,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8672,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,51,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8673,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,52,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8674,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,47,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8675,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,43,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8676,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Whole,37,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8677,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,cockle,Clinocardium nutallii,CLAMCK,Crab,40,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8678,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,cockle,Clinocardium nutallii,CLAMCK,Whole,43,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8679,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Sea Otter,52,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8680,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Sea Otter,64,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8681,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,49,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
8682,SODA,A,SODA_A,Soda Bay a,2017,7/9/17,20170709,Inside,200,steamer clam,Protothaca staminea,CLAMST,Crab,56,,"Ashley Bolwerk, Tiff Stephens, Cathy Mattson",55.26366,-132.995
