"","X","plant_ID","quadrat_ID","species","length_mm","weight_g","notes"
"1528",1528,1528,84,"Zostera marina",928,NA,""
"1529",1529,1529,84,"Zostera marina",524,NA,""
"1530",1530,1530,84,"Zostera marina",226,NA,""
"1531",1531,1531,84,"Zostera marina",724,NA,""
"1532",1532,1532,84,"Zostera marina",444,NA,""
"1533",1533,1533,84,"Zostera marina",583,NA,""
"1534",1534,1534,84,"Zostera marina",450,NA,""
"1535",1535,1535,84,"Zostera marina",648,NA,""
"1536",1536,1536,85,"Zostera marina",926,NA,""
"1537",1537,1537,85,"Zostera marina",589,NA,""
"1538",1538,1538,85,"Zostera marina",455,NA,""
"1539",1539,1539,85,"Zostera marina",324,NA,""
"1540",1540,1540,85,"Zostera marina",786,NA,""
"1541",1541,1541,85,"Zostera marina",470,NA,""
"1542",1542,1542,85,"Zostera marina",432,NA,""
"1543",1543,1543,85,"Zostera marina",497,NA,""
"1544",1544,1544,85,"Zostera marina",425,NA,""
"1545",1545,1545,85,"Zostera marina",623,NA,""
"1546",1546,1546,85,"Zostera marina",482,NA,""
"1547",1547,1547,85,"Zostera marina",662,NA,""
"1548",1548,1548,85,"Zostera marina",407,NA,""
"1549",1549,1549,85,"Zostera marina",741,NA,""
"1550",1550,1550,85,"Zostera marina",256,NA,""
"1551",1551,1551,86,"Zostera marina",775,NA,""
"1552",1552,1552,86,"Zostera marina",921,NA,""
"1553",1553,1553,86,"Zostera marina",197,NA,""
"1554",1554,1554,86,"Zostera marina",685,NA,""
"1555",1555,1555,86,"Zostera marina",866,NA,""
"1556",1556,1556,86,"Zostera marina",710,NA,""
"1557",1557,1557,86,"Zostera marina",356,NA,""
"1558",1558,1558,86,"Zostera marina",844,NA,""
"1559",1559,1559,86,"Zostera marina",191,NA,""
"1560",1560,1560,86,"Zostera marina",720,NA,""
"1561",1561,1561,86,"Zostera marina",414,NA,""
"1562",1562,1562,86,"Zostera marina",813,NA,""
"1563",1563,1563,86,"Zostera marina",610,NA,""
"1564",1564,1564,86,"Zostera marina",920,NA,""
"1565",1565,1565,86,"Zostera marina",175,NA,""
"1566",1566,1566,86,"Chorda filum",71,NA,""
"1567",1567,1567,86,"Chorda filum",194,NA,""
"1568",1568,1568,86,"Chorda filum",255,NA,""
"1569",1569,1569,86,"Chorda filum",251,NA,""
"1570",1570,1570,86,"Chorda filum",166,NA,""
"1571",1571,1571,86,"Chorda filum",143,NA,""
"1572",1572,1572,86,"Chorda filum",240,NA,""
"1573",1573,1573,86,"Chorda filum",306,NA,""
"1574",1574,1574,86,"Chorda filum",238,NA,""
"1575",1575,1575,86,"Chorda filum",80,NA,""
"1576",1576,1576,86,"Chorda filum",342,NA,""
"1577",1577,1577,86,"Chorda filum",181,NA,""
"1578",1578,1578,86,"Chorda filum",82,NA,""
"1579",1579,1579,86,"Chorda filum",96,NA,""
"1580",1580,1580,86,"Chorda filum",462,NA,""
"1581",1581,1581,87,"Zostera marina",1326,NA,""
"1582",1582,1582,87,"Zostera marina",1366,NA,""
"1583",1583,1583,87,"Zostera marina",1160,NA,""
"1584",1584,1584,87,"Zostera marina",1180,NA,""
"1585",1585,1585,87,"Zostera marina",432,NA,""
"1586",1586,1586,87,"Zostera marina",1122,NA,""
"1587",1587,1587,87,"Zostera marina",1062,NA,""
"1588",1588,1588,87,"Zostera marina",1248,NA,""
"1589",1589,1589,87,"Zostera marina",1316,NA,""
"1590",1590,1590,87,"Zostera marina",1309,NA,""
"1591",1591,1591,87,"Zostera marina",1186,NA,""
"1592",1592,1592,87,"Zostera marina",1420,NA,""
"1593",1593,1593,87,"Zostera marina",575,NA,""
"1594",1594,1594,87,"Zostera marina",998,NA,""
"1595",1595,1595,87,"Zostera marina",1120,NA,""
"1596",1596,1596,88,"Zostera marina",499,NA,""
"1597",1597,1597,88,"Zostera marina",278,NA,""
"1598",1598,1598,88,"Zostera marina",675,NA,""
"1599",1599,1599,88,"Zostera marina",778,NA,""
"1600",1600,1600,88,"Zostera marina",690,NA,""
"1601",1601,1601,88,"Zostera marina",819,NA,""
"1602",1602,1602,88,"Zostera marina",775,NA,""
"1603",1603,1603,88,"Zostera marina",706,NA,""
"1604",1604,1604,88,"Zostera marina",745,NA,""
"1605",1605,1605,88,"Zostera marina",791,NA,""
"1606",1606,1606,88,"Zostera marina",745,NA,""
"1607",1607,1607,88,"Zostera marina",822,NA,""
"1608",1608,1608,88,"Zostera marina",740,NA,""
"1609",1609,1609,88,"Zostera marina",618,NA,""
"1610",1610,1610,88,"Zostera marina",237,NA,""
"1611",1611,1611,88,"Chorda filum",1030,NA,""
"1612",1612,1612,88,"Chorda filum",1996,NA,""
"1613",1613,1613,88,"Chorda filum",1432,NA,""
"1614",1614,1614,88,"Chorda filum",580,NA,""
"1615",1615,1615,88,"Chorda filum",464,NA,""
"1616",1616,1616,88,"Chorda filum",401,NA,""
"1617",1617,1617,88,"Chorda filum",862,NA,""
"1618",1618,1618,88,"Chorda filum",1108,NA,""
"1619",1619,1619,88,"Chorda filum",742,NA,""
"1620",1620,1620,88,"Chorda filum",890,NA,""
"1621",1621,1621,88,"Chorda filum",1012,NA,""
"1622",1622,1622,88,"Chorda filum",1120,NA,""
"1623",1623,1623,88,"Chorda filum",706,NA,""
"1624",1624,1624,88,"Fucus distichus",110,NA,""
"1625",1625,1625,89,"Zostera marina",1274,NA,""
"1626",1626,1626,89,"Zostera marina",894,NA,""
"1627",1627,1627,89,"Zostera marina",1006,NA,""
"1628",1628,1628,89,"Zostera marina",983,NA,""
"1629",1629,1629,89,"Zostera marina",1142,NA,""
"1630",1630,1630,89,"Zostera marina",854,NA,""
"1631",1631,1631,89,"Zostera marina",803,NA,""
"1632",1632,1632,89,"Zostera marina",284,NA,""
"1633",1633,1633,89,"Zostera marina",182,NA,""
"1634",1634,1634,89,"Zostera marina",965,NA,""
"1635",1635,1635,89,"Zostera marina",691,NA,""
"1636",1636,1636,89,"Zostera marina",695,NA,""
"1637",1637,1637,89,"Zostera marina",1104,NA,""
"1638",1638,1638,89,"Zostera marina",516,NA,""
"1639",1639,1639,89,"Zostera marina",915,NA,""
"1640",1640,1640,90,"Zostera marina",1626,NA,""
"1641",1641,1641,90,"Zostera marina",1400,NA,""
"1642",1642,1642,90,"Zostera marina",547,NA,""
"1643",1643,1643,90,"Zostera marina",1504,NA,""
"1644",1644,1644,90,"Zostera marina",732,NA,""
"1645",1645,1645,90,"Zostera marina",1050,NA,""
"1646",1646,1646,90,"Zostera marina",178,NA,""
"1647",1647,1647,90,"Zostera marina",1216,NA,""
"1648",1648,1648,90,"Zostera marina",1215,NA,""
"1649",1649,1649,90,"Zostera marina",1331,NA,""
"1650",1650,1650,90,"Zostera marina",1020,NA,""
"1651",1651,1651,90,"Zostera marina",1431,NA,""
"1652",1652,1652,90,"Zostera marina",1491,NA,""
"1653",1653,1653,90,"Zostera marina",835,NA,""
"1654",1654,1654,90,"Zostera marina",846,NA,""
"1655",1655,1655,91,"Zostera marina",727,NA,""
"1656",1656,1656,91,"Zostera marina",912,NA,""
"1657",1657,1657,91,"Zostera marina",685,NA,""
"1658",1658,1658,91,"Zostera marina",858,NA,""
"1659",1659,1659,91,"Zostera marina",653,NA,""
"1660",1660,1660,91,"Zostera marina",492,NA,""
"1661",1661,1661,91,"Zostera marina",830,NA,""
"1662",1662,1662,91,"Zostera marina",674,NA,""
"1663",1663,1663,91,"Zostera marina",872,NA,""
"1664",1664,1664,91,"Zostera marina",264,NA,""
"1665",1665,1665,91,"Zostera marina",373,NA,""
"1666",1666,1666,91,"Zostera marina",446,NA,""
"1667",1667,1667,91,"Zostera marina",537,NA,""
"1668",1668,1668,91,"Zostera marina",705,NA,""
"1669",1669,1669,91,"Zostera marina",481,NA,""
"1670",1670,1670,92,"Zostera marina",1504,NA,""
"1671",1671,1671,92,"Zostera marina",1069,NA,""
"1672",1672,1672,92,"Zostera marina",1203,NA,""
"1673",1673,1673,92,"Zostera marina",989,NA,""
"1674",1674,1674,92,"Zostera marina",864,NA,""
"1675",1675,1675,92,"Zostera marina",763,NA,""
"1676",1676,1676,92,"Zostera marina",879,NA,""
"1677",1677,1677,92,"Zostera marina",925,NA,""
"1678",1678,1678,92,"Zostera marina",824,NA,""
"1679",1679,1679,92,"Zostera marina",1023,NA,""
"1680",1680,1680,92,"Zostera marina",468,NA,""
"1681",1681,1681,92,"Zostera marina",1013,NA,""
"1682",1682,1682,92,"Zostera marina",605,NA,""
"1683",1683,1683,92,"Zostera marina",1127,NA,""
"1684",1684,1684,93,"Zostera marina",582,NA,""
"1685",1685,1685,93,"Zostera marina",837,NA,""
"1686",1686,1686,93,"Zostera marina",843,NA,""
"1687",1687,1687,93,"Zostera marina",934,NA,""
"1688",1688,1688,93,"Zostera marina",841,NA,""
"1689",1689,1689,93,"Zostera marina",1004,NA,""
"1690",1690,1690,93,"Zostera marina",682,NA,""
"1691",1691,1691,93,"Zostera marina",192,NA,""
"1692",1692,1692,93,"Zostera marina",990,NA,""
"1693",1693,1693,93,"Zostera marina",983,NA,""
"1694",1694,1694,93,"Zostera marina",996,NA,""
"1695",1695,1695,93,"Zostera marina",734,NA,""
"1696",1696,1696,93,"Zostera marina",771,NA,""
"1697",1697,1697,93,"Zostera marina",1033,NA,""
"1698",1698,1698,93,"Zostera marina",874,NA,""
"1699",1699,1699,94,"Zostera marina",1435,NA,""
"1700",1700,1700,94,"Zostera marina",284,NA,""
"1701",1701,1701,94,"Zostera marina",233,NA,""
"1702",1702,1702,94,"Zostera marina",569,NA,""
"1703",1703,1703,94,"Zostera marina",1184,NA,""
"1704",1704,1704,94,"Zostera marina",1212,NA,""
"1705",1705,1705,94,"Zostera marina",1559,NA,""
"1706",1706,1706,94,"Zostera marina",1728,NA,""
"1707",1707,1707,94,"Zostera marina",1491,NA,""
"1708",1708,1708,94,"Zostera marina",204,NA,""
"1709",1709,1709,94,"Zostera marina",155,NA,""
"1710",1710,1710,94,"Zostera marina",182,NA,""
"1711",1711,1711,94,"Zostera marina",1483,NA,""
"1712",1712,1712,94,"Zostera marina",1189,NA,""
"1713",1713,1713,94,"Zostera marina",1654,NA,""
"1714",1714,1714,95,"Zostera marina",1218,NA,""
"1715",1715,1715,95,"Zostera marina",1101,NA,""
"1716",1716,1716,95,"Zostera marina",958,NA,""
"1717",1717,1717,95,"Zostera marina",781,NA,""
"1718",1718,1718,95,"Zostera marina",720,NA,""
"1719",1719,1719,95,"Zostera marina",1049,NA,""
"1720",1720,1720,95,"Zostera marina",781,NA,""
"1721",1721,1721,95,"Zostera marina",792,NA,""
"1722",1722,1722,95,"Zostera marina",1009,NA,""
"1723",1723,1723,95,"Zostera marina",653,NA,""
"1724",1724,1724,95,"Zostera marina",678,NA,""
"1725",1725,1725,95,"Zostera marina",924,NA,""
"1726",1726,1726,95,"Zostera marina",884,NA,""
"1727",1727,1727,95,"Zostera marina",809,NA,""
"1728",1728,1728,95,"Zostera marina",1010,NA,""
"1729",1729,1729,96,"Stephanocystis geminata",640,NA,""
"1730",1730,1730,96,"Stephanocystis geminata",1060,NA,""
"1731",1731,1731,96,"Stephanocystis geminata",626,NA,""
"1732",1732,1732,96,"Stephanocystis geminata",464,NA,""
"1733",1733,1733,96,"Stephanocystis geminata",164,NA,""
"1734",1734,1734,96,"Saccharina groenlandica",1601,NA,""
"1735",1735,1735,96,"Saccharina groenlandica",498,NA,""
"1736",1736,1736,97,"Zostera marina",502,NA,""
"1737",1737,1737,97,"Zostera marina",410,NA,""
"1738",1738,1738,97,"Stephanocystis geminata",422,NA,""
"1739",1739,1739,97,"Stephanocystis geminata",1030,NA,""
"1740",1740,1740,97,"Stephanocystis geminata",552,NA,""
"1741",1741,1741,97,"Stephanocystis geminata",290,NA,""
"1742",1742,1742,97,"Stephanocystis geminata",304,NA,""
"1743",1743,1743,97,"Saccharina groenlandica",522,NA,""
"1744",1744,1744,97,"Saccharina groenlandica",468,NA,""
"1745",1745,1745,99,"Stephanocystis geminata",656,NA,""
"1746",1746,1746,99,"Stephanocystis geminata",559,NA,""
"1747",1747,1747,99,"Stephanocystis geminata",1161,NA,""
"1748",1748,1748,99,"Stephanocystis geminata",571,NA,""
"1749",1749,1749,99,"Stephanocystis geminata",902,NA,""
"1750",1750,1750,99,"Stephanocystis geminata",614,NA,""
"1751",1751,1751,99,"Stephanocystis geminata",129,NA,""
"1752",1752,1752,99,"Saccharina groenlandica",560,NA,""
"1753",1753,1753,99,"Saccharina groenlandica",628,NA,""
"1754",1754,1754,100,"Saccharina groenlandica",2760,NA,""
"1755",1755,1755,100,"Stephanocystis geminata",191,NA,""
"1756",1777,1777,102,"Zostera marina",218,NA,""
"1757",1778,1778,102,"Zostera marina",202,NA,""
"1758",1779,1779,102,"Zostera marina",520,NA,""
"1759",1780,1780,102,"Zostera marina",572,NA,""
"1760",1781,1781,102,"Zostera marina",582,NA,""
"1761",1782,1782,102,"Zostera marina",321,NA,""
"1762",1783,1783,102,"Zostera marina",490,NA,""
"1763",1784,1784,102,"Zostera marina",523,NA,""
"1764",1785,1785,102,"Zostera marina",645,NA,""
"1765",1786,1786,102,"Zostera marina",142,NA,""
"1766",1787,1787,102,"Zostera marina",181,NA,""
"1767",1788,1788,102,"Zostera marina",525,NA,""
"1768",1789,1789,102,"Zostera marina",475,NA,""
"1769",1790,1790,102,"Zostera marina",124,NA,""
"1770",1791,1791,102,"Zostera marina",476,NA,""
"1771",1792,1792,102,"Zostera marina",233,NA,""
"1772",1793,1793,102,"Zostera marina",453,NA,""
"1773",1794,1794,102,"Zostera marina",250,NA,""
"1774",1795,1795,102,"Zostera marina",515,NA,""
"1775",1796,1796,102,"Zostera marina",607,NA,""
"1776",1797,1797,102,"Zostera marina",533,NA,""
"1777",1798,1798,102,"Zostera marina",541,NA,""
"1778",1799,1799,103,"Zostera marina",500,NA,""
"1779",1800,1800,103,"Zostera marina",659,NA,""
"1780",1801,1801,103,"Zostera marina",322,NA,""
"1781",1802,1802,103,"Zostera marina",524,NA,""
"1782",1803,1803,103,"Zostera marina",532,NA,""
"1783",1804,1804,103,"Zostera marina",185,NA,""
"1784",1805,1805,103,"Zostera marina",357,NA,""
"1785",1806,1806,103,"Zostera marina",441,NA,""
"1786",1807,1807,103,"Zostera marina",173,NA,""
"1787",1808,1808,103,"Zostera marina",468,NA,""
"1788",1809,1809,103,"Zostera marina",574,NA,""
"1789",1810,1810,103,"Zostera marina",113,NA,""
"1790",1811,1811,103,"Zostera marina",204,NA,""
"1791",1812,1812,103,"Zostera marina",596,NA,""
"1792",1813,1813,103,"Zostera marina",486,NA,""
"1793",1814,1814,104,"Zostera marina",438,NA,""
"1794",1815,1815,104,"Zostera marina",373,NA,""
"1795",1816,1816,104,"Zostera marina",335,NA,""
"1796",1817,1817,104,"Zostera marina",448,NA,""
"1797",1818,1818,104,"Zostera marina",904,NA,""
"1798",1819,1819,104,"Zostera marina",642,NA,""
"1799",1856,1856,106,"Dictyosiphon sp",150,NA,""
"1800",1857,1857,106,"Neorhodomela aculeata",103,NA,""
"1801",1858,1858,106,"Neorhodomela aculeata",138,NA,""
"1802",1859,1859,106,"Neorhodomela aculeata",98,NA,""
"1803",1860,1860,106,"Neorhodomela aculeata",192,NA,""
"1804",1861,1861,106,"Neorhodomela aculeata",124,NA,""
"1805",1862,1862,106,"Neorhodomela aculeata",210,NA,""
"1806",1863,1863,106,"Stephanocystis geminata",421,NA,""
"1807",1864,1864,106,"Stephanocystis geminata",332,NA,""
"1808",1865,1865,106,"Stephanocystis geminata",681,NA,""
"1809",1866,1866,106,"Stephanocystis geminata",364,NA,""
"1810",1867,1867,106,"Stephanocystis geminata",551,NA,""
"1811",1868,1868,106,"Stephanocystis geminata",305,NA,""
"1812",1869,1869,106,"Stephanocystis geminata",73,NA,""
"1813",1870,1870,106,"Stephanocystis geminata",552,NA,""
"1814",1871,1871,106,"Stephanocystis geminata",334,NA,""
"1815",1872,1872,106,"Stephanocystis geminata",167,NA,""
"1816",1873,1873,106,"Stephanocystis geminata",495,NA,""
"1817",1874,1874,107,"Neorhodomela aculeata",69,NA,""
"1818",1875,1875,107,"Neorhodomela aculeata",280,NA,""
"1819",1876,1876,107,"Neorhodomela aculeata",391,NA,""
"1820",1877,1877,107,"Neorhodomela aculeata",60,NA,""
"1821",1878,1878,107,"Neorhodomela aculeata",98,NA,""
"1822",1879,1879,107,"Neorhodomela aculeata",96,NA,""
"1823",1880,1880,107,"Neorhodomela aculeata",111,NA,""
"1824",1881,1881,107,"Neorhodomela aculeata",361,NA,""
"1825",1882,1882,107,"Neorhodomela aculeata",60,NA,""
"1826",1883,1883,107,"Stephanocystis geminata",512,NA,""
"1827",1884,1884,107,"Stephanocystis geminata",406,NA,""
"1828",1885,1885,107,"Stephanocystis geminata",596,NA,""
"1829",1886,1886,107,"Stephanocystis geminata",450,NA,""
"1830",1887,1887,107,"Stephanocystis geminata",584,NA,""
"1831",1888,1888,107,"Stephanocystis geminata",432,NA,""
"1832",1889,1889,107,"Stephanocystis geminata",710,NA,""
"1833",1890,1890,107,"Stephanocystis geminata",732,NA,""
"1834",1891,1891,107,"Stephanocystis geminata",552,NA,""
"1835",1892,1892,107,"Stephanocystis geminata",360,NA,""
"1836",1893,1893,107,"Stephanocystis geminata",390,NA,""
"1837",1894,1894,108,"Neorhodomela aculeata",220,NA,""
"1838",1895,1895,108,"Neorhodomela aculeata",335,NA,""
"1839",1896,1896,108,"Neorhodomela aculeata",151,NA,""
"1840",1897,1897,108,"Neorhodomela aculeata",220,NA,""
"1841",1898,1898,108,"Neorhodomela aculeata",144,NA,""
"1842",1899,1899,108,"Neorhodomela aculeata",125,NA,""
"1843",1900,1900,108,"Neorhodomela aculeata",157,NA,""
"1844",1901,1901,108,"Neorhodomela aculeata",145,NA,""
"1845",1902,1902,108,"Stephanocystis geminata",749,NA,""
"1846",1903,1903,108,"Stephanocystis geminata",640,NA,""
"1847",1904,1904,108,"Stephanocystis geminata",341,NA,""
"1848",1905,1905,108,"Stephanocystis geminata",1168,NA,""
"1849",1906,1906,108,"Stephanocystis geminata",456,NA,""
"1850",1907,1907,108,"Stephanocystis geminata",602,NA,""
"1851",1908,1908,108,"Stephanocystis geminata",648,NA,""
"1852",1909,1909,108,"Stephanocystis geminata",230,NA,""
"1853",1910,1910,108,"Stephanocystis geminata",428,NA,""
"1854",1911,1911,108,"Stephanocystis geminata",918,NA,""
"1855",1912,1912,108,"Stephanocystis geminata",542,NA,""
"1856",1913,1913,108,"Stephanocystis geminata",270,NA,""
"1857",1914,1914,108,"Stephanocystis geminata",352,NA,""
"1858",1915,1915,108,"Stephanocystis geminata",658,NA,""
"1859",1916,1916,108,"Stephanocystis geminata",306,NA,""
"1860",1917,1917,109,"Neorhodomela aculeata",301,NA,""
"1861",1918,1918,109,"Neorhodomela aculeata",226,NA,""
"1862",1919,1919,109,"Neorhodomela aculeata",153,NA,""
"1863",1920,1920,109,"Neorhodomela aculeata",302,NA,""
"1864",1921,1921,109,"Neorhodomela aculeata",352,NA,""
"1865",1922,1922,109,"Neorhodomela aculeata",80,NA,""
"1866",1923,1923,109,"Neorhodomela aculeata",263,NA,""
"1867",1924,1924,109,"Neorhodomela aculeata",66,NA,""
"1868",1925,1925,109,"Neorhodomela aculeata",235,NA,""
"1869",1926,1926,109,"Neorhodomela aculeata",240,NA,""
"1870",1927,1927,109,"Neorhodomela aculeata",356,NA,""
"1871",1928,1928,109,"Neorhodomela aculeata",282,NA,""
"1872",1929,1929,109,"Stephanocystis geminata",235,NA,""
"1873",1930,1930,110,"Stephanocystis geminata",782,NA,""
"1874",1931,1931,110,"Stephanocystis geminata",232,NA,""
"1875",1932,1932,110,"Stephanocystis geminata",264,NA,""
"1876",1933,1933,110,"Stephanocystis geminata",334,NA,""
"1877",1934,1934,110,"Stephanocystis geminata",488,NA,""
"1878",1935,1935,110,"Stephanocystis geminata",602,NA,""
"1879",1936,1936,110,"Stephanocystis geminata",498,NA,""
"1880",1937,1937,110,"Stephanocystis geminata",810,NA,""
"1881",1938,1938,110,"Stephanocystis geminata",318,NA,""
"1882",1939,1939,110,"Stephanocystis geminata",462,NA,""
"1883",1940,1940,110,"Stephanocystis geminata",524,NA,""
"1884",1941,1941,110,"Neorhodomela aculeata",212,NA,""
"1885",1942,1942,110,"Neorhodomela aculeata",292,NA,""
"1886",1943,1943,110,"Neorhodomela aculeata",230,NA,""
"1887",1944,1944,110,"Neorhodomela aculeata",131,NA,""
"1888",1945,1945,110,"Neorhodomela aculeata",100,NA,""
"1889",1946,1946,110,"Neorhodomela aculeata",128,NA,""
"1890",1947,1947,110,"Neorhodomela aculeata",304,NA,""
"1891",1948,1948,110,"Neorhodomela aculeata",228,NA,""
"1892",1949,1949,110,"Neorhodomela aculeata",195,NA,""
"1893",1950,1950,110,"Neorhodomela aculeata",230,NA,""
"1894",1951,1951,110,"Neorhodomela aculeata",126,NA,""
"1895",1952,1952,110,"Neorhodomela aculeata",133,NA,""
"1896",1953,1953,110,"Neorhodomela aculeata",78,NA,""
"1897",1954,1954,110,"Neorhodomela aculeata",131,NA,""
"1898",1955,1955,110,"Neorhodomela aculeata",182,NA,""
"1899",1956,1956,110,"Neorhodomela aculeata",144,NA,""
"1900",1957,1957,110,"Neorhodomela aculeata",175,NA,""
"1901",1958,1958,110,"Neorhodomela aculeata",164,NA,""
"1902",1959,1959,110,"Neorhodomela aculeata",122,NA,""
"1903",1960,1960,110,"Neorhodomela aculeata",155,NA,""
"1904",1961,1961,110,"Neorhodomela aculeata",90,NA,""
"1905",1962,1962,110,"Neorhodomela aculeata",99,NA,""
"1906",1963,1963,111,"Phyllospadix serrulatus",643,1.7435,""
"1907",1964,1964,111,"Phyllospadix serrulatus",435,1.0605,""
"1908",1965,1965,111,"Phyllospadix serrulatus",703,1.6543,""
"1909",1966,1966,111,"Phyllospadix serrulatus",606,1.2377,""
"1910",1967,1967,111,"Phyllospadix serrulatus",343,0.6399,""
"1911",1968,1968,111,"Phyllospadix serrulatus",465,0.9022,""
"1912",1969,1969,111,"Phyllospadix serrulatus",501,1.4914,""
"1913",1970,1970,111,"Phyllospadix serrulatus",813,2.2369,""
"1914",1971,1971,111,"Phyllospadix serrulatus",496,1.058,""
"1915",1972,1972,111,"Phyllospadix serrulatus",533,1.6196,""
"1916",1973,1973,111,"Phyllospadix serrulatus",321,0.2839,""
"1917",1974,1974,111,"Phyllospadix serrulatus",255,0.6291,""
"1918",1975,1975,111,"Phyllospadix serrulatus",698,1.6644,""
"1919",1976,1976,111,"Phyllospadix serrulatus",564,1.2435,""
"1920",1977,1977,111,"Phyllospadix serrulatus",501,0.9584,""
"1921",1978,1978,111,"Phyllospadix serrulatus",400,0.8708,""
"1922",1979,1979,111,"Phyllospadix serrulatus",665,1.9403,""
"1923",1980,1980,111,"Zostera marina",455,NA,""
"1924",1981,1981,111,"Zostera marina",454,NA,""
"1925",1982,1982,111,"Zostera marina",476,NA,""
"1926",1983,1983,111,"Zostera marina",248,NA,""
"1927",1984,1984,111,"Zostera marina",594,NA,""
"1928",1985,1985,111,"Zostera marina",527,NA,""
"1929",1986,1986,111,"Zostera marina",117,NA,""
"1930",1987,1987,111,"Zostera marina",524,NA,""
"1931",1988,1988,112,"Zostera marina",416,NA,""
"1932",1989,1989,112,"Zostera marina",735,NA,""
"1933",1990,1990,112,"Zostera marina",701,NA,""
"1934",1991,1991,112,"Zostera marina",541,NA,""
"1935",1992,1992,112,"Zostera marina",352,NA,""
"1936",1993,1993,112,"Zostera marina",826,NA,""
"1937",1994,1994,112,"Zostera marina",281,NA,""
"1938",1995,1995,112,"Zostera marina",1088,NA,""
"1939",1996,1996,112,"Zostera marina",771,NA,""
"1940",1997,1997,112,"Zostera marina",555,NA,""
"1941",1998,1998,112,"Zostera marina",180,NA,""
"1942",1999,1999,112,"Zostera marina",246,NA,""
"1943",2000,2000,112,"Zostera marina",532,NA,""
"1944",2001,2001,112,"Zostera marina",698,NA,""
"1945",2002,2002,112,"Zostera marina",835,NA,""
"1946",2003,2003,112,"Zostera marina",290,NA,""
"1947",2004,2004,112,"Zostera marina",415,NA,""
"1948",2005,2005,112,"Zostera marina",260,NA,""
"1949",2006,2006,112,"Zostera marina",547,NA,""
"1950",2007,2007,112,"Zostera marina",680,NA,""
"1951",2008,2008,112,"Zostera marina",641,NA,""
"1952",2009,2009,112,"Phyllospadix serrulatus",480,1.3706,""
"1953",2010,2010,112,"Phyllospadix serrulatus",564,3.5938,""
"1954",2011,2011,112,"Phyllospadix serrulatus",532,1.6015,""
"1955",2012,2012,112,"Phyllospadix serrulatus",952,4.183,""
"1956",2013,2013,112,"Phyllospadix serrulatus",810,2.1934,""
"1957",2014,2014,112,"Phyllospadix serrulatus",492,1.2405,""
"1958",2015,2015,112,"Phyllospadix serrulatus",572,2.0444,""
"1959",2016,2016,112,"Phyllospadix serrulatus",748,1.3134,""
"1960",2017,2017,112,"Phyllospadix serrulatus",504,1.8056,""
"1961",2018,2018,112,"Phyllospadix serrulatus",648,2.9134,""
"1962",2019,2019,112,"Phyllospadix serrulatus",572,2.4424,""
"1963",2020,2020,112,"Phyllospadix serrulatus",502,1.9222,""
"1964",2021,2021,112,"Phyllospadix serrulatus",473,1.8126,""
"1965",2022,2022,112,"Phyllospadix serrulatus",328,0.8541,""
"1966",2023,2023,112,"Phyllospadix serrulatus",336,0.8804,""
"1967",2024,2024,112,"Phyllospadix serrulatus",385,0.5323,""
"1968",2025,2025,112,"Phyllospadix serrulatus",436,1.0425,""
"1969",2026,2026,112,"Phyllospadix serrulatus",687,2.9395,""
"1970",2027,2027,113,"Zostera marina",350,NA,""
"1971",2028,2028,113,"Zostera marina",298,NA,""
"1972",2029,2029,113,"Zostera marina",601,NA,""
"1973",2030,2030,113,"Zostera marina",513,NA,""
"1974",2031,2031,113,"Zostera marina",392,NA,""
"1975",2032,2032,113,"Zostera marina",722,NA,""
"1976",2033,2033,113,"Zostera marina",370,NA,""
"1977",2034,2034,113,"Zostera marina",643,NA,""
"1978",2035,2035,113,"Zostera marina",258,NA,""
"1979",2036,2036,113,"Zostera marina",454,NA,""
"1980",2037,2037,113,"Zostera marina",381,NA,""
"1981",2038,2038,113,"Zostera marina",674,NA,""
"1982",2039,2039,113,"Zostera marina",403,NA,""
"1983",2040,2040,113,"Zostera marina",290,NA,""
"1984",2041,2041,113,"Zostera marina",313,NA,""
"1985",2042,2042,113,"Zostera marina",504,NA,""
"1986",2043,2043,113,"Zostera marina",541,NA,""
"1987",2044,2044,113,"Zostera marina",448,NA,""
"1988",2045,2045,113,"Zostera marina",182,NA,""
"1989",2046,2046,113,"Zostera marina",386,NA,""
"1990",2047,2047,113,"Zostera marina",410,NA,""
"1991",2048,2048,113,"Zostera marina",621,NA,""
"1992",2049,2049,113,"Zostera marina",437,NA,""
"1993",2050,2050,113,"Zostera marina",345,NA,""
"1994",2051,2051,113,"Zostera marina",215,NA,""
"1995",2052,2052,113,"Zostera marina",345,NA,""
"1996",2053,2053,113,"Zostera marina",270,NA,""
"1997",2054,2054,113,"Zostera marina",482,NA,""
"1998",2055,2055,113,"Zostera marina",634,NA,""
"1999",2056,2056,113,"Zostera marina",236,NA,""
"2000",2057,2057,113,"Zostera marina",248,NA,""
"2001",2058,2058,113,"Zostera marina",505,NA,""
"2002",2059,2059,113,"Zostera marina",567,NA,""
"2003",2060,2060,113,"Zostera marina",278,NA,""
"2004",2061,2061,113,"Zostera marina",187,NA,""
"2005",2062,2062,113,"Zostera marina",180,NA,""
"2006",2063,2063,113,"Zostera marina",743,NA,""
"2007",2064,2064,113,"Zostera marina",501,NA,""
"2008",2065,2065,113,"Zostera marina",424,NA,""
"2009",2066,2066,113,"Zostera marina",516,NA,""
"2010",2067,2067,113,"Zostera marina",208,NA,""
