"","plant_ID","quadrat_ID","species","length_mm","weight_g","notes","length_cm","fit","lwr","upr"
"873",878,76,"Zostera marina",1053,NA,"",105.3,0.673554615997618,0.633421328439893,0.716230730419348
"874",879,76,"Zostera marina",1116,NA,"",111.6,0.738127730496093,0.692031528561534,0.787294399230348
"875",880,76,"Zostera marina",974,NA,"",97.4,0.595678608327102,0.562449209580677,0.630871194010658
"876",881,76,"Zostera marina",957,NA,"",95.7,0.579380970871289,0.547552780961806,0.613059272236939
"877",882,76,"Zostera marina",960,NA,"",96,0.582245014850585,0.550171742521813,0.616188057504456
"878",883,76,"Zostera marina",632,NA,"",63.2,0.301348905578772,0.290291550559647,0.312827440958756
"879",884,76,"Zostera marina",435,NA,"",43.5,0.167294568088396,0.162640539885623,0.172081773287061
"880",885,76,"Zostera marina",280,NA,"",28,0.0835683898398148,0.0805844678351704,0.0866628020017935
"881",886,76,"Zostera marina",751,NA,"",75.1,0.395466397492519,0.378171277792495,0.413552484627152
"882",887,77,"Zostera marina",321,NA,"",32.1,0.103643589763533,0.100392373403017,0.107000097068616
"883",888,77,"Zostera marina",471,NA,"",47.1,0.189620809549329,0.184192805153287,0.195208772591416
"884",889,77,"Zostera marina",536,NA,"",53.6,0.2324555597742,0.225171017769998,0.239975765109928
"885",890,77,"Zostera marina",704,NA,"",70.4,0.357182328452087,0.342548054149218,0.372441805501776
"886",891,77,"Zostera marina",685,NA,"",68.5,0.342113248487623,0.328482448778835,0.356309675679377
"887",892,77,"Zostera marina",725,NA,"",72.5,0.374111966092739,0.358319977081049,0.390599944535375
"888",893,77,"Zostera marina",598,NA,"",59.8,0.27620586484097,0.26661931566016,0.286137107447192
"889",894,77,"Zostera marina",698,NA,"",69.8,0.352398058710416,0.338085211515535,0.367316840704708
"890",895,77,"Zostera marina",603,NA,"",60.3,0.279853058634572,0.270059262313183,0.290002030503593
"891",896,77,"Zostera marina",651,NA,"",65.1,0.315745041029119,0.303803861789677,0.328155574939659
"892",897,77,"Zostera marina",582,NA,"",58.2,0.264652803748959,0.255708129283529,0.273910363070715
"893",898,77,"Zostera marina",372,NA,"",37.2,0.130747477743394,0.12703507837255,0.134568366117947
"894",899,77,"Zostera marina",611,NA,"",61.1,0.285724830217228,0.275592904866888,0.296229246693036
"895",900,77,"Zostera marina",458,NA,"",45.8,0.181440936656376,0.176313333441934,0.186717662539033
"896",901,77,"Zostera marina",725,NA,"",72.5,0.374111966092739,0.358319977081049,0.390599944535375
"897",902,78,"Zostera marina",459,NA,"",45.9,0.182065472299139,0.176915604820772,0.187365248176325
"898",903,78,"Zostera marina",746,NA,"",74.6,0.391326202227357,0.374326093147355,0.409098375328603
"899",904,78,"Zostera marina",717,NA,"",71.7,0.367628831510947,0.352283854363022,0.383642213755371
"900",905,78,"Zostera marina",475,NA,"",47.5,0.192164115116709,0.186638893919839,0.197852903877836
"901",906,78,"Zostera marina",692,NA,"",69.2,0.347637397927625,0.333641793327839,0.36222009009267
"902",907,78,"Zostera marina",591,NA,"",59.1,0.271129219971816,0.261827504175244,0.280761389656465
"903",908,78,"Zostera marina",522,NA,"",52.2,0.222961995094416,0.216126654289483,0.230013514158681
"904",909,78,"Zostera marina",664,NA,"",66.4,0.325735720216334,0.313164737864325,0.338811323868851
"905",910,78,"Zostera marina",346,NA,"",34.6,0.116642744399686,0.113190841828368,0.120199917248787
"906",911,78,"Zostera marina",676,NA,"",67.6,0.335058386736762,0.321888173731832,0.348767465486848
"907",912,78,"Zostera marina",541,NA,"",54.1,0.235881048404666,0.228429646421091,0.243575515998991
"908",913,78,"Zostera marina",408,NA,"",40.8,0.151229832846365,0.14703991930345,0.155539138290339
"909",914,78,"Zostera marina",679,NA,"",67.9,0.337404039263351,0.324081356648572,0.351274404947251
"910",915,78,"Zostera marina",556,NA,"",55.6,0.246266838256447,0.238294785294596,0.254505592935452
"911",916,78,"Zostera marina",327,NA,"",32.7,0.106712094865085,0.103416278144468,0.110112947350389
"912",917,79,"Zostera marina",1161,NA,"",116.1,0.785560281643246,0.734959652723379,0.839644671389436
"913",918,79,"Zostera marina",789,NA,"",78.9,0.427448109731153,0.407819385452384,0.448021582667185
"914",919,79,"Zostera marina",875,NA,"",87.5,0.503120106081084,0.477624134121673,0.529977074145414
"915",920,79,"Zostera marina",802,NA,"",80.2,0.438596544064106,0.418132676920583,0.460061935081706
"916",921,79,"Zostera marina",899,NA,"",89.9,0.525032544219885,0.497756905134423,0.55380280945688
"917",922,79,"Zostera marina",869,NA,"",86.9,0.497695464716927,0.472634797915871,0.524084931308609
"918",923,79,"Zostera marina",1149,NA,"",114.9,0.772806239927585,0.723426646477285,0.825556381395697
"919",924,79,"Zostera marina",917,NA,"",91.7,0.541689732450156,0.513039177323959,0.57194027125269
"920",925,79,"Zostera marina",995,NA,"",99.5,0.616038008736666,0.581036223590901,0.653148311240984
"921",926,79,"Zostera marina",961,NA,"",96.1,0.583200842142514,0.551045666893533,0.617232368767456
"922",927,79,"Zostera marina",1207,NA,"",120.7,0.835152787402448,0.779738501271826,0.894505243961178
"923",928,79,"Zostera marina",489,NA,"",48.9,0.201162696484609,0.195279486828404,0.207223150337944
"924",929,79,"Zostera marina",1010,NA,"",101,0.63073289671257,0.594437173879216,0.669244799074869
"925",930,79,"Zostera marina",1049,NA,"",104.9,0.669527965210969,0.629759651365681,0.711807584413257
"926",931,79,"Zostera marina",1056,NA,"",105.6,0.676580387897947,0.636172297991499,0.719555099669326
"927",932,80,"Zostera marina",481,NA,"",48.1,0.196002226093745,0.190326956015123,0.201846724384384
"928",933,80,"Zostera marina",710,NA,"",71,0.361990121523265,0.347030252068602,0.377594884882036
"929",934,80,"Zostera marina",377,NA,"",37.7,0.133526860550027,0.129756902396802,0.137406351099714
"930",935,80,"Zostera marina",529,NA,"",52.9,0.227690703448903,0.220634092465536,0.2349730082859
"931",936,80,"Zostera marina",597,NA,"",59.7,0.275478524982781,0.265933046528672,0.285366631628862
"932",937,80,"Zostera marina",564,NA,"",56.4,0.251872496295147,0.243610574556036,0.26041461667074
"933",938,80,"Zostera marina",766,NA,"",76.6,0.407982166135848,0.389785146708804,0.427028708739505
"934",939,80,"Zostera marina",792,NA,"",79.2,0.430011513618482,0.410191719007061,0.45078896836841
"935",940,80,"Zostera marina",827,NA,"",82.7,0.46032890011137,0.438206841330238,0.48356774995681
"936",941,80,"Zostera marina",705,NA,"",70.5,0.357981996030025,0.343293744878831,0.37329870233107
"937",942,80,"Zostera marina",576,NA,"",57.6,0.260367048128324,0.251654624031566,0.269381101229254
"938",943,80,"Zostera marina",412,NA,"",41.2,0.1535723014818,0.149319674141975,0.157946043734281
"939",944,80,"Zostera marina",817,NA,"",81.7,0.451589911562104,0.430139331434066,0.474110208765991
"940",945,80,"Zostera marina",761,NA,"",76.1,0.403794423945974,0.385900841860007,0.422517701759796
"941",946,80,"Zostera marina",802,NA,"",80.2,0.438596544064106,0.418132676920583,0.460061935081706
"942",947,81,"Zostera marina",841,NA,"",84.1,0.47266593696489,0.449585529749229,0.496931224836158
"943",948,81,"Zostera marina",568,NA,"",56.8,0.254692572680669,0.2462825677031,0.263389760727597
"944",949,81,"Zostera marina",505,NA,"",50.5,0.211629751270415,0.205303777572585,0.218150645605843
"945",950,81,"Zostera marina",439,NA,"",43.9,0.169724608100987,0.164993483907596,0.174591395446662
"946",951,81,"Zostera marina",325,NA,"",32.5,0.105685627881986,0.10240489795324,0.109071462049693
"947",952,81,"Zostera marina",539,NA,"",53.9,0.234508656776242,0.227124402605484,0.242132987350208
"948",953,81,"Zostera marina",467,NA,"",46.7,0.18708990381389,0.181756863123614,0.192579424554026
"949",954,81,"Zostera marina",390,NA,"",39,0.14085262130521,0.136920280178468,0.144897899001444
"950",955,81,"Zostera marina",747,NA,"",74.7,0.392152967636586,0.375094082080796,0.409987673420708
"951",956,81,"Zostera marina",793,NA,"",79.3,0.430867225136439,0.410983519464318,0.451712920115991
"952",957,81,"Zostera marina",410,NA,"",41,0.152399423185399,0.148178408638186,0.156740677678308
"953",958,81,"Zostera marina",550,NA,"",55,0.242092915359656,0.23433271771392,0.25011010088181
"954",959,81,"Zostera marina",488,NA,"",48.8,0.200514961081622,0.194658235336266,0.20654789944083
"955",960,81,"Zostera marina",743,NA,"",74.3,0.388849732727555,0.372025275164806,0.406435058949444
"956",961,81,"Zostera marina",769,NA,"",76.9,0.410502379361858,0.392121955604264,0.429744371753088
"957",962,82,"Zostera marina",786,NA,"",78.6,0.424890308865158,0.40545165960961,0.445260909133667
"958",963,82,"Zostera marina",641,NA,"",64.1,0.308137536183407,0.296666988872496,0.320051589042785
"959",964,82,"Zostera marina",763,NA,"",76.3,0.405467626742737,0.387453005533816,0.424319837472622
"960",965,82,"Zostera marina",519,NA,"",51.9,0.220946522168178,0.214203961120141,0.227901320792256
"961",966,82,"Zostera marina",778,NA,"",77.8,0.418096968227144,0.399160309449421,0.437932005518899
"962",967,82,"Zostera marina",273,NA,"",27.3,0.0803006299838069,0.0773589595965593,0.0833541610360937
"963",968,82,"Zostera marina",620,NA,"",62,0.292383647115203,0.281861783588299,0.303298290431794
"964",969,82,"Zostera marina",547,NA,"",54.7,0.240015742208199,0.232359678598086,0.247924066926417
"965",970,82,"Zostera marina",338,NA,"",33.8,0.112422109922833,0.109038945786878,0.115910243888496
"966",971,82,"Zostera marina",527,NA,"",52.7,0.226335946458395,0.219343237219776,0.233551584760685
"967",972,82,"Zostera marina",530,NA,"",53,0.228369188801525,0.221280422970926,0.235685044766563
"968",973,82,"Zostera marina",603,NA,"",60.3,0.279853058634572,0.270059262313183,0.290002030503593
"969",974,82,"Zostera marina",293,NA,"",29.3,0.0897623533581391,0.086698574680981,0.0929344007100377
"970",975,82,"Zostera marina",701,NA,"",70.1,0.354787247837698,0.340314209111397,0.369875802591143
"971",976,82,"Zostera marina",553,NA,"",55.3,0.2441766190635,0.236311090351694,0.252303949038311
"972",977,83,"Zostera marina",568,NA,"",56.8,0.254692572680669,0.2462825677031,0.263389760727597
"973",978,83,"Zostera marina",475,NA,"",47.5,0.192164115116709,0.186638893919839,0.197852903877836
"974",979,83,"Zostera marina",196,NA,"",19.6,0.0476426657075019,0.0452184502860122,0.0501968462289148
"975",980,83,"Zostera marina",285,NA,"",28.5,0.0859315273347053,0.0829171828312734,0.0890554543453464
"976",981,83,"Zostera marina",373,NA,"",37.3,0.131301644919136,0.127577942391988,0.135134033636472
"977",982,83,"Zostera marina",344,NA,"",34.4,0.115582263535881,0.112147992972862,0.119121700620272
"978",983,83,"Zostera marina",558,NA,"",55.8,0.24766393004846,0.239620199939528,0.255977677435074
"979",984,83,"Zostera marina",578,NA,"",57.8,0.261792792800215,0.25300346779278,0.2708874584212
"980",985,83,"Zostera marina",380,NA,"",38,0.135204719537722,0.131398951606185,0.139120715666452
"981",986,83,"Zostera marina",277,NA,"",27.7,0.0821620930719126,0.0791963122291508,0.0852389378740903
"982",987,83,"Zostera marina",469,NA,"",46.9,0.18835380390436,0.182973562968438,0.193892247982085
"983",988,83,"Zostera marina",357,NA,"",35.7,0.122538322198456,0.118983648277357,0.126199193121147
"984",989,83,"Zostera marina",280,NA,"",28,0.0835683898398148,0.0805844678351704,0.0866628020017935
"985",990,83,"Zostera marina",499,NA,"",49.9,0.207681893070156,0.201526142780311,0.214025674853623
"986",991,83,"Zostera marina",401,NA,"",40.1,0.147162258401514,0.143077225506537,0.151363924070812
"987",992,84,"Zostera marina",465,NA,"",46.5,0.185829114917036,0.180542711414448,0.191270307620325
"988",993,84,"Zostera marina",776,NA,"",77.6,0.416404889050519,0.397592617441677,0.436107271661327
"989",994,84,"Zostera marina",461,NA,"",46.1,0.183316893433549,0.178122076169849,0.18866321424461
"990",995,84,"Zostera marina",801,NA,"",80.1,0.437735253455158,0.417336289183645,0.459131297909092
"991",996,84,"Zostera marina",690,NA,"",69,0.346055772387008,0.332164982504527,0.360527460478881
"992",997,84,"Zostera marina",897,NA,"",89.7,0.523193496116253,0.496068505124109,0.551801679709264
"993",998,84,"Zostera marina",818,NA,"",81.8,0.452461055312345,0.43094381837996,0.475052658474056
"994",999,84,"Zostera marina",787,NA,"",78.7,0.425742286037123,0.40624038911315,0.44618038722297
"995",1000,84,"Zostera marina",902,NA,"",90.2,0.527795533198222,0.500293125635226,0.556809819264047
"996",1001,84,"Zostera marina",664,NA,"",66.4,0.325735720216334,0.313164737864325,0.338811323868851
"997",1002,84,"Zostera marina",651,NA,"",65.1,0.315745041029119,0.303803861789677,0.328155574939659
"998",1003,84,"Zostera marina",532,NA,"",53.2,0.229728370265486,0.222574887466688,0.237111763620391
"999",1004,84,"Zostera marina",595,NA,"",59.5,0.274025948141648,0.26456223141567,0.283828193665898
"1000",1005,84,"Zostera marina",808,NA,"",80.8,0.443777259617099,0.422921667622493,0.465661306171365
"1001",1006,84,"Zostera marina",699,NA,"",69.9,0.353193799815124,0.338827671575516,0.36816904489468
"1002",1007,85,"Zostera marina",643,NA,"",64.3,0.30965361186003,0.298089905997103,0.321665904845815
"1003",1008,85,"Zostera marina",773,NA,"",77.3,0.413871473373942,0.395244947991287,0.433375802380892
"1004",1009,85,"Zostera marina",786,NA,"",78.6,0.424890308865158,0.40545165960961,0.445260909133667
"1005",1010,85,"Zostera marina",425,NA,"",42.5,0.161275690162835,0.156804863197462,0.165873989537844
"1006",1011,85,"Zostera marina",392,NA,"",39.2,0.141992306697957,0.138033276517687,0.146064888627225
"1007",1012,85,"Zostera marina",624,NA,"",62.4,0.295361072427104,0.284662681381031,0.306461537852648
"1008",1013,85,"Zostera marina",355,NA,"",35.5,0.121458512437836,0.11792328678961,0.125099720718704
"1009",1014,85,"Zostera marina",742,NA,"",74.2,0.38802551968305,0.37125938645264,0.405548814169868
"1010",1015,85,"Zostera marina",324,NA,"",32.4,0.105173754588063,0.101900483927831,0.108552169997389
"1011",1016,85,"Zostera marina",425,NA,"",42.5,0.161275690162835,0.156804863197462,0.165873989537844
"1012",1017,85,"Zostera marina",367,NA,"",36.7,0.127989511089633,0.124332105343116,0.131754504629005
"1013",1018,85,"Zostera marina",385,NA,"",38.5,0.138018117361637,0.134150473772573,0.141997267578382
"1014",1019,85,"Zostera marina",740,NA,"",74,0.386379010967552,0.369729186772453,0.403778618127172
"1015",1020,85,"Zostera marina",364,NA,"",36.4,0.12634506207919,0.122719466261727,0.130077771669489
"1016",1021,85,"Zostera marina",605,NA,"",60.5,0.281316824367167,0.271439247917902,0.291553842265153
"1017",1022,86,"Zostera marina",397,NA,"",39.7,0.144856165973378,0.140828341257051,0.148999190313593
"1018",1023,86,"Zostera marina",361,NA,"",36.1,0.124708394322131,0.121113748406723,0.128409729027435
"1019",1024,86,"Zostera marina",302,NA,"",30.2,0.0941445228263329,0.0910234495469469,0.097372613566206
"1020",1025,86,"Zostera marina",287,NA,"",28.7,0.0868835068709059,0.0838569051838226,0.0900193460471641
"1021",1026,86,"Zostera marina",404,NA,"",40.4,0.148900543418194,0.144771312195915,0.153147550394719
"1022",1027,86,"Zostera marina",360,NA,"",36,0.124164572294561,0.120580056198289,0.127855646274861
"1023",1028,86,"Zostera marina",347,NA,"",34.7,0.117174310469678,0.113713475382119,0.120740475022043
"1024",1029,86,"Zostera marina",300,NA,"",30,0.093164121917293,0.0900559706521858,0.0963795465171588
"1025",1030,86,"Zostera marina",473,NA,"",47.3,0.190890915143833,0.185414583995093,0.196528993023626
"1026",1031,86,"Zostera marina",317,NA,"",31.7,0.101616143342615,0.0983936183576036,0.104944210409036
"1027",1032,86,"Zostera marina",316,NA,"",31.6,0.101111570786374,0.0978960983110531,0.104432657922727
"1028",1033,86,"Zostera marina",393,NA,"",39.3,0.142563406556104,0.138590855554329,0.14664982626443
"1029",1034,86,"Zostera marina",382,NA,"",38.2,0.1363275384649,0.132497353009956,0.140268445532662
"1030",1035,86,"Zostera marina",239,NA,"",23.9,0.0651195456828348,0.0623870096116865,0.0679717661790999
"1031",1036,86,"Zostera marina",346,NA,"",34.6,0.116642744399686,0.113190841828368,0.120199917248787
"1032",1037,87,"Zostera marina",407,NA,"",40.7,0.150646272794147,0.146471719038498,0.154939804460161
"1033",1038,87,"Zostera marina",336,NA,"",33.6,0.11137585122111,0.108009153947402,0.114847490067995
"1034",1039,87,"Zostera marina",331,NA,"",33.1,0.108775877485238,0.10544918387961,0.112207521076617
"1035",1040,87,"Zostera marina",357,NA,"",35.7,0.122538322198456,0.118983648277357,0.126199193121147
"1036",1041,87,"Zostera marina",269,NA,"",26.9,0.0784547972346343,0.0755372029245619,0.0814850824602899
"1037",1042,87,"Zostera marina",389,NA,"",38.9,0.140284037591822,0.136364866034539,0.144315847441813
"1038",1043,87,"Zostera marina",412,NA,"",41.2,0.1535723014818,0.149319674141975,0.157946043734281
"1039",1044,87,"Zostera marina",371,NA,"",37.1,0.13019416720628,0.126492968368119,0.134003663549166
"1040",1045,87,"Zostera marina",431,NA,"",43.1,0.164877353602681,0.160298232715582,0.169587282844579
"1041",1046,87,"Zostera marina",303,NA,"",30.3,0.094636127796731,0.091508547587349,0.0978706024790777
"1042",1047,87,"Zostera marina",437,NA,"",43.7,0.168507988027836,0.163815686360813,0.173334694985484
"1043",1048,87,"Zostera marina",394,NA,"",39.4,0.143135343313467,0.139149153085603,0.147235725487026
"1044",1049,87,"Zostera marina",445,NA,"",44.5,0.173393607350448,0.168542704552691,0.178384126146511
"1045",1050,87,"Zostera marina",496,NA,"",49.6,0.205718164297315,0.19964564435601,0.211975388986657
"1046",1051,87,"Zostera marina",386,NA,"",38.6,0.138583333380981,0.134702978938708,0.142575468206407
"1047",1052,88,"Zostera marina",169,NA,"",16.9,0.0377209802822551,0.0355334739807966,0.0400431535127482
"1048",1053,88,"Zostera marina",230,NA,"",23,0.0612982245874081,0.0586247265340606,0.0640936437526111
"1049",1054,88,"Zostera marina",262,NA,"",26.2,0.0752624971350065,0.0723871267867325,0.0782520832977041
"1050",1055,88,"Zostera marina",319,NA,"",31.9,0.102628037755778,0.099391265518621,0.105970218596604
"1051",1056,88,"Zostera marina",381,NA,"",38.1,0.135765705006698,0.131947783264997,0.139694098679531
"1052",1057,88,"Zostera marina",220,NA,"",22,0.0571521904797282,0.054547272042526,0.0598815074397235
"1053",1058,88,"Zostera marina",407,NA,"",40.7,0.150646272794147,0.146471719038498,0.154939804460161
"1054",1059,88,"Zostera marina",305,NA,"",30.5,0.0956221402068113,0.0924814490091415,0.0988694899971481
"1055",1060,88,"Zostera marina",355,NA,"",35.5,0.121458512437836,0.11792328678961,0.125099720718704
"1056",1061,88,"Zostera marina",350,NA,"",35,0.118774298265645,0.115286187309901,0.122367945871732
"1057",1062,88,"Zostera marina",457,NA,"",45.7,0.180817185263533,0.175711705987388,0.186071009343985
"1058",1063,88,"Zostera marina",508,NA,"",50.8,0.213613846251958,0.207200884793353,0.220225291779348
"1059",1064,88,"Zostera marina",529,NA,"",52.9,0.227690703448903,0.220634092465536,0.2349730082859
"1060",1065,88,"Zostera marina",411,NA,"",41.1,0.152985451764104,0.148748695030217,0.157342882549071
"1061",1066,88,"Zostera marina",348,NA,"",34.8,0.117706758854734,0.114236912209518,0.121281999067655
"1062",1067,89,"Zostera marina",390,NA,"",39,0.14085262130521,0.136920280178468,0.144897899001444
"1063",1068,89,"Zostera marina",507,NA,"",50.7,0.212951729917678,0.206567903069736,0.21953284416903
"1064",1069,89,"Zostera marina",451,NA,"",45.1,0.177091187084978,0.172115509384566,0.182210706375651
"1065",1070,89,"Zostera marina",398,NA,"",39.8,0.145431441336336,0.141389497443938,0.149588933488857
"1066",1071,89,"Zostera marina",351,NA,"",35.1,0.11930938715027,0.115812021418929,0.122912368575984
"1067",1072,89,"Zostera marina",477,NA,"",47.7,0.19344040393025,0.187865729459105,0.199180499713459
"1068",1073,89,"Zostera marina",559,NA,"",55.9,0.248363557991174,0.240283791441678,0.256715014225199
"1069",1074,89,"Zostera marina",469,NA,"",46.9,0.18835380390436,0.182973562968438,0.193892247982085
"1070",1075,89,"Zostera marina",432,NA,"",43.2,0.165480452086241,0.160882808693415,0.170209485059715
"1071",1076,89,"Zostera marina",411,NA,"",41.1,0.152985451764104,0.148748695030217,0.157342882549071
"1072",1077,89,"Zostera marina",242,NA,"",24.2,0.0664119918895568,0.0636602561785731,0.0692826722903303
"1073",1078,89,"Zostera marina",159,NA,"",15.9,0.0342648621134243,0.0321752310296645,0.0364902049831287
"1074",1079,89,"Zostera marina",338,NA,"",33.8,0.112422109922833,0.109038945786878,0.115910243888496
"1075",1080,89,"Zostera marina",315,NA,"",31.5,0.100607916302608,0.097399450370422,0.103922073320306
"1076",1081,89,"Zostera marina",488,NA,"",48.8,0.200514961081622,0.194658235336266,0.20654789944083
"1077",1082,90,"Zostera marina",402,NA,"",40.2,0.147740858138224,0.14364121647776,0.151957507034886
"1078",1083,90,"Zostera marina",381,NA,"",38.1,0.135765705006698,0.131947783264997,0.139694098679531
"1079",1084,90,"Zostera marina",162,NA,"",16.2,0.0352889402782976,0.0331693400822812,0.0375439879984373
"1080",1085,90,"Zostera marina",172,NA,"",17.2,0.0387813063356309,0.0365655515682411,0.0411313287122499
"1081",1086,90,"Zostera marina",393,NA,"",39.3,0.142563406556104,0.138590855554329,0.14664982626443
"1082",1087,90,"Zostera marina",320,NA,"",32,0.10313535716808,0.0998913880204074,0.106484674094371
"1083",1088,90,"Zostera marina",235,NA,"",23.5,0.0634107636452215,0.0607041845008174,0.0662380193249446
"1084",1089,90,"Zostera marina",279,NA,"",27.9,0.0830986558462231,0.0801207883366469,0.0861872024328364
"1085",1090,90,"Zostera marina",272,NA,"",27.2,0.0798377026495074,0.0769020522121356,0.0828854182820533
"1086",1091,90,"Zostera marina",211,NA,"",21.1,0.0535122480231439,0.0509722068369027,0.0561788642515144
"1087",1092,90,"Zostera marina",342,NA,"",34.2,0.114525324970101,0.111108382595522,0.118047349381863
"1088",1093,90,"Zostera marina",217,NA,"",21.7,0.0559291651280947,0.0533455187118455,0.0586379434947943
"1089",1094,90,"Zostera marina",432,NA,"",43.2,0.165480452086241,0.160882808693415,0.170209485059715
"1090",1095,90,"Zostera marina",363,NA,"",36.3,0.125798640230711,0.122183455384096,0.129520791781075
"1091",1096,90,"Zostera marina",387,NA,"",38.7,0.139149392709055,0.135256213795178,0.143154631850187
"1092",1104,96,"Zostera marina",345,NA,"",34.5,0.116112061726389,0.112669013653745,0.119660325773205
"1093",1105,96,"Zostera marina",573,NA,"",57.3,0.258233768886266,0.249635725790518,0.267127948862432
"1094",1106,96,"Zostera marina",306,NA,"",30.6,0.0961165450399435,0.092969247662356,0.0993703881951085
"1095",1107,96,"Zostera marina",382,NA,"",38.2,0.1363275384649,0.132497353009956,0.140268445532662
"1096",1108,96,"Zostera marina",435,NA,"",43.5,0.167294568088396,0.162640539885623,0.172081773287061
"1097",1109,96,"Zostera marina",676,NA,"",67.6,0.335058386736762,0.321888173731832,0.348767465486848
"1098",1110,96,"Zostera marina",618,NA,"",61.8,0.29089907039137,0.280464728805047,0.301721608685363
"1099",1111,96,"Zostera marina",382,NA,"",38.2,0.1363275384649,0.132497353009956,0.140268445532662
"1100",1112,96,"Zostera marina",692,NA,"",69.2,0.347637397927625,0.333641793327839,0.36222009009267
"1101",1113,96,"Zostera marina",580,NA,"",58,0.263221379395181,0.254354637233467,0.272397214079907
"1102",1114,96,"Zostera marina",406,NA,"",40.6,0.150063537297178,0.145904216848874,0.15434142831846
"1103",1115,96,"Zostera marina",531,NA,"",53.1,0.229048411270258,0.221927354789223,0.236397963447347
"1104",1116,96,"Zostera marina",355,NA,"",35.5,0.121458512437836,0.11792328678961,0.125099720718704
"1105",1117,96,"Zostera marina",462,NA,"",46.2,0.183943777480366,0.178726274569665,0.189313593399822
"1106",1118,96,"Zostera marina",646,NA,"",64.6,0.311932817162906,0.300228464846666,0.324093461533972
"1107",1119,97,"Zostera marina",368,NA,"",36.8,0.128539385240001,0.124871180835627,0.132315346481959
"1108",1120,97,"Zostera marina",1347,NA,"",134.7,0.992782573193312,0.921434450669206,1.06965529335322
"1109",1121,97,"Zostera marina",850,NA,"",85,0.480659654963853,0.456951952646106,0.50559736657674
"1110",1122,97,"Zostera marina",1162,NA,"",116.2,0.786626557693212,0.735923525888921,0.840822883764787
"1111",1123,97,"Zostera marina",830,NA,"",83,0.462962510859777,0.44063688389599,0.486419304181948
"1112",1124,97,"Zostera marina",647,NA,"",64.7,0.312693908285662,0.300942431930355,0.324904267077865
"1113",1125,97,"Zostera marina",1012,NA,"",101.2,0.632701762754849,0.596231760604611,0.67140254351287
"1114",1126,97,"Zostera marina",1074,NA,"",107.4,0.694838780516998,0.652762613848103,0.739627118140526
"1115",1127,97,"Zostera marina",434,NA,"",43.4,0.166689060116522,0.16205396332359,0.17145673078694
"1116",1128,97,"Zostera marina",990,NA,"",99,0.611167881469092,0.576592240163625,0.647816868352962
"1117",1129,97,"Zostera marina",989,NA,"",98.9,0.610195551186678,0.575704828001243,0.646752628392426
"1118",1130,97,"Zostera marina",431,NA,"",43.1,0.164877353602681,0.160298232715582,0.169587282844579
"1119",1131,97,"Zostera marina",838,NA,"",83.8,0.470012259823426,0.447139003377033,0.494055590578952
"1120",1132,97,"Zostera marina",1143,NA,"",114.3,0.766457857890565,0.717683376399948,0.818547102022909
"1121",1133,97,"Zostera marina",1188,NA,"",118.8,0.814534576627585,0.761134057266142,0.871681631097856
"1122",1134,98,"Zostera marina",789,NA,"",78.9,0.427448109731153,0.407819385452384,0.448021582667185
"1123",1135,98,"Zostera marina",406,NA,"",40.6,0.150063537297178,0.145904216848874,0.15434142831846
"1124",1136,98,"Zostera marina",810,NA,"",81,0.445509098668342,0.42452205373785,0.467533677576248
"1125",1137,98,"Zostera marina",1058,NA,"",105.8,0.67860032003414,0.638008518386028,0.721774680243082
"1126",1138,98,"Zostera marina",942,NA,"",94.2,0.565138321838354,0.534521427679437,0.59750892344359
"1127",1139,98,"Zostera marina",929,NA,"",92.9,0.552899755434943,0.523313566800682,0.584158636339067
"1128",1140,98,"Zostera marina",760,NA,"",76,0.402958770642184,0.385125540043183,0.42161776863527
"1129",1141,98,"Zostera marina",460,NA,"",46,0.182690791466041,0.17751851932649,0.188013765623539
"1130",1142,98,"Zostera marina",546,NA,"",54.6,0.239324805012002,0.231703186076165,0.247197128636829
"1131",1143,98,"Zostera marina",850,NA,"",85,0.480659654963853,0.456951952646106,0.50559736657674
"1132",1144,98,"Zostera marina",672,NA,"",67.2,0.331940158899289,0.318971585693561,0.345436001299315
"1133",1145,98,"Zostera marina",863,NA,"",86.3,0.492292335201246,0.467663113733494,0.518218641113535
"1134",1146,98,"Zostera marina",770,NA,"",77,0.411343709661537,0.392901927802056,0.430651100198621
"1135",1147,98,"Zostera marina",747,NA,"",74.7,0.392152967636586,0.375094082080796,0.409987673420708
"1136",1148,98,"Zostera marina",253,NA,"",25.3,0.0712297666978684,0.0684092685860822,0.0741665532858073
"1137",1149,98,"Zostera marina",543,NA,"",54.3,0.237256362898821,0.229737275984655,0.245021542519452
"1138",1150,98,"Zostera marina",515,NA,"",51.5,0.218269639710714,0.211648863011936,0.225097526825637
"1139",1151,99,"Zostera marina",657,NA,"",65.7,0.320341996367455,0.308112653602455,0.333056735699963
"1140",1152,99,"Zostera marina",348,NA,"",34.8,0.117706758854734,0.114236912209518,0.121281999067655
"1141",1153,99,"Zostera marina",772,NA,"",77.2,0.413028257013735,0.394463424287987,0.432466815902452
"1142",1154,99,"Zostera marina",646,NA,"",64.6,0.311932817162906,0.300228464846666,0.324093461533972
"1143",1155,99,"Zostera marina",515,NA,"",51.5,0.218269639710714,0.211648863011936,0.225097526825637
"1144",1156,99,"Zostera marina",460,NA,"",46,0.182690791466041,0.17751851932649,0.188013765623539
