bay_code,bay_sample,place_name,year,date,YYYYMMDD,trans_loc,trans_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,31,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,30,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,31,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,24,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,50,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,55,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,67,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,56,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,46,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Crab,71,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Crab,53,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,57,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,54,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,50,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,37,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,36,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,32,Estimate,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,50,Estimate,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,37,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,28,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,26,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,35,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Cockle,Clinocardium nutallii,CLAMCK,Whole,58,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Cockle,Clinocardium nutallii,CLAMCK,Whole,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,38,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,24,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Pointed macoma,Macoma inquinata,CLAMMP,Drill,29,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,63,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,52,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,61,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,60,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,48,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,66,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,63,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,50,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,58,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,48,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,50,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,36,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,31,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,59,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,49,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,39,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,43,Estimate,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,39,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Crab,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,58,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,37,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,40,Estimate,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,50,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,32,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,38,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,31,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Edge,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,38,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,59,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,67,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,66,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,39,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Butter clam,Saxidomus gigantea,CLAMBU,Crab,48,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,57,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,57,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,52,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,36,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Cockle,Clinocardium nutallii,CLAMCK,Whole,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,46,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,31,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,48,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,37,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,46,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,48,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,37,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Inside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,65,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,55,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,52,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Crab,46,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,66,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,61,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,62,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,55,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
