bay_code,bay_sample,site_code,place_name,latitude_N,longitude_E,so_region,year,date_MMDDYY,date_YYYYMMDD,trans_loc,bin_loc_transect_m,bin_area_m2,pit_count_bin,pit_count_m2,sed1_type,sed2_type,sed1_no,sed2_no,sed_avg_no,field_collector,notes,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Inside,20,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Inside,30,20,2,0.1,Gravel,Mud,7,1,4,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Inside,40,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Inside,50,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Inside,60,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Inside,70,20,1,0.05,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Inside,80,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Inside,90,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Inside,100,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Outside,10,20,5,0.25,Muddy Sand,Muddy Sand,3,3,3,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Outside,20,20,5,0.25,Muddy Sand,Muddy Sand,3,3,3,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Outside,30,20,5,0.25,Muddy Sand,Cobble,3,8,5.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Outside,40,20,5,0.25,Muddy Sand,Cobble,3,8,5.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Outside,50,20,10,0.5,Muddy Sand,Cobble,3,8,5.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Outside,60,20,5,0.25,Muddy Sand,Muddy Sand,3,3,3,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Outside,70,20,10,0.5,Muddy Sand,Muddy Sand,3,3,3,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Outside,80,20,25,1.25,Sandy Mud,Mud,2,1,1.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Outside,90,20,30,1.5,Sandy Mud,Mud,2,1,1.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,A,H_01_a,Salt Lake Bay a,55.67264,-133.378,high,2017,8/19/2017,20170819,Outside,100,20,5,0.25,Sandy Mud,Mud,2,1,1.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Outside,10,40,22,0.55,course sand,pebble,5,6,5.5,"Lia, Maggie",Re-surveyed because initial survey transects placed in the wrong spot,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Outside,20,40,21,0.525,course sand,gravel,5,7,6,"Lia, Maggie",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Outside,30,40,22,0.55,pebble,cobble,6,8,7,"Lia, Maggie",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Outside,40,40,23,0.575,course sand,cobble,5,8,6.5,"Lia, Maggie",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Outside,50,40,18,0.45,course sand,cobble,5,8,6.5,"Lia, Maggie",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Edge,10,40,8,0.2,sandy mud,cobble,2,8,5,"Lia, Ginny",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Edge,20,40,10,0.25,sandy mud,sandy mud,2,2,2,"Lia, Ginny",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Edge,30,40,7,0.175,sandy mud,sandy mud,2,2,2,"Lia, Ginny",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Edge,40,40,11,0.275,sandy mud,pebble,2,6,4,"Lia, Ginny",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Edge,50,40,7,0.175,sandy mud,course sand,2,5,3.5,"Lia, Ginny",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Inside,10,40,1,0.025,mud,mud,1,1,1,"Lia, Ginny",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Inside,20,40,2,0.05,mud,mud,1,1,1,"Lia, Ginny",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Inside,30,40,4,0.1,mud,mud,1,1,1,"Lia, Ginny",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Inside,40,40,3,0.075,mud,mud,1,1,1,"Lia, Ginny",,,,,,,
SALA,B,H_01_b,Salt Lake Bay b,55.684275,-133.377377,high,2018,5/18/18,20180518,Inside,50,40,6,0.15,mud,mud,1,1,1,"Lia, Ginny",,,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,Inside ,Shells collected along entire transect,20,0,0,Cobble ,Sand ,8,4,6,"Bryce, Koby","Collected where seined, Sparse cobble 0m-30m",,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,Inside ,Shells collected along entire transect,20,0,0,Cobble ,Muddy Sand ,8,3,5.5,"Bryce, Koby","Collected where seined, Sparse cobble 0m-30m",,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,Inside ,Shells collected along entire transect,20,1,0.05,Cobble ,Muddy Sand ,8,3,5.5,"Bryce, Koby","Collected where seined, Sparse cobble 0m-30m",,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,Inside ,Shells collected along entire transect,20,1,0.05,Sandy Mud ,Cobble,2,8,5,"Bryce, Koby","Collected where seined, Sparse cobble 0m-30m",,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,Inside ,Shells collected along entire transect,20,0,0,Sandy Mud ,Cobble ,2,8,5,"Bryce, Koby","Collected where seined, Sparse cobble 0m-30m",,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,Edge ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Lia, Ginny ",Done on snorkle ,,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,Edge ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Lia, Ginny ",Done on snorkle ,,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,Edge ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Lia, Ginny ",Done on snorkle ,,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,Edge ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Lia, Ginny ",Done on snorkle ,,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,Edge ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Lia, Ginny ",Done on snorkle ,,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,outside ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Lia, Ginny ",Done on snorkle ,,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,outside ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Lia, Ginny ",Done on snorkle ,,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,outside ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Lia, Ginny ",Done on snorkle ,,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,outside ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Lia, Ginny ",Done on snorkle ,,,,,,
CALD,A,,Shakan Bay  - eel,56.193611,-133.516944,high,2019,6/7/19,20190607,outside ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Lia, Ginny ",Done on snorkle ,,,,,,
SHKN,A,,Shakan Bay - kelp,56.14527778,-133.5408333,high,2019,6/8/19,20190608,Inside ,Shells collected along entire transect,20,2,0.1,Gravel,Sand ,7,4,5.5,"Bryce, Koby ",Sparse cobble 0m-30m,,,,,,
SHKN,A,,Shakan Bay - kelp,56.14527778,-133.5408333,high,2019,6/8/19,20190608,Inside ,Shells collected along entire transect,20,3,0.15,Cobble ,Sand ,8,4,6,"Bryce, Koby ",Sparse cobble 0m-30m,,,,,,
SHKN,A,,Shakan Bay - kelp,56.14527778,-133.5408333,high,2019,6/8/19,20190608,Inside ,Shells collected along entire transect,20,0,0,Cobble ,Sand ,8,4,6,"Bryce, Koby ",Sparse cobble 0m-30m,,,,,,
SHKN,A,,Shakan Bay - kelp,56.14527778,-133.5408333,high,2019,6/8/19,20190608,Edge ,Shells collected along entire transect,20,26,1.3,Sand ,Gravel,4,7,5.5,"Bryce, Koby ",Sparse cobble 11m-30m,,,,,,
SHKN,A,,Shakan Bay - kelp,56.14527778,-133.5408333,high,2019,6/8/19,20190608,Edge ,Shells collected along entire transect,20,19,0.95,Sand ,Gravel,4,7,5.5,"Bryce, Koby ",Sparse cobble 11m-30m,,,,,,
SHKN,A,,Shakan Bay - kelp,56.14527778,-133.5408333,high,2019,6/8/19,20190608,Edge ,Shells collected along entire transect,20,16,0.8,Sand ,Gravel,4,7,5.5,"Bryce, Koby ",Sparse cobble 11m-30m,,,,,,
SHKN,A,,Shakan Bay - kelp,56.14527778,-133.5408333,high,2019,6/8/19,20190608,Edge ,Shells collected along entire transect,20,5,0.25,Sand ,Cobble ,4,8,6,"Bryce, Koby ",Sparse cobble 11m-30m,,,,,,
SHKN,A,,Shakan Bay - kelp,56.14527778,-133.5408333,high,2019,6/8/19,20190608,Edge ,Shells collected along entire transect,20,3,0.15,Cobble ,Sand ,8,4,6,"Bryce, Koby ",Sparse cobble 11m-30m,,,,,,
SHKN,A,,Shakan Bay - kelp,56.14527778,-133.5408333,high,2019,6/8/19,20190608,Inside ,Shells collected along entire transect,20,0,0,Sand ,Gravel,4,7,5.5,"Bryce, Koby ",Sparse cobble 0m-30m,,,,,,
SHKN,A,,Shakan Bay - kelp,56.14527778,-133.5408333,high,2019,6/8/19,20190608,Inside ,Shells collected along entire transect,20,3,0.15,Gravel,Course Sand ,7,5,6,"Bryce, Koby ",This is a kelp site and the kelp bed was considered edge  inside wasnt possible becasue of the sediment type. not clam habitat.,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Inside,Shells collected along entire transect,20,1,0.05,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Inside,Shells collected along entire transect,20,0,0,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Inside,Shells collected along entire transect,20,1,0.05,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Inside,Shells collected along entire transect,20,0,0,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Inside,Shells collected along entire transect,20,1,0.05,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Edge,Shells collected along entire transect,20,0,0,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Edge,Shells collected along entire transect,20,0,0,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Edge,Shells collected along entire transect,20,1,0.05,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Edge,Shells collected along entire transect,20,0,0,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Edge,Shells collected along entire transect,20,0,0,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Outside ,Shells collected along entire transect,20,1,0.05,Mud ,Sand,1,3,2,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Outside ,Shells collected along entire transect,20,2,0.1,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Outside ,Shells collected along entire transect,20,0,0,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Outside ,Shells collected along entire transect,20,0,0,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,2017_M_05,Shinaku Inlet,55.59929,-133.16,moderate,2019,5/17/19,20190517,Outside ,Shells collected along entire transect,20,0,0,Mud ,Mud,1,1,1,"Bryce, Ilya ",NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Edge,10,20,3,0.15,Muddy Sand,Gravel,3,7,5,Ashley Bolwerk,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Edge,20,20,4,0.2,Muddy Sand,Gravel,3,7,5,Ashley Bolwerk,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Edge,30,20,1,0.05,Muddy Sand,Gravel,3,7,5,Ashley Bolwerk,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Edge,40,20,1,0.05,Sandy mud,Gravel,2,7,4.5,Ashley Bolwerk,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Edge,50,20,1,0.05,Muddy Sand,Gravel,3,7,5,Ashley Bolwerk,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Edge,60,20,0,0,Muddy Sand,Gravel,3,7,5,Ashley Bolwerk,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Edge,70,20,0,0,Sandy mud,Gravel,2,7,4.5,Ashley Bolwerk,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Edge,80,20,0,0,Muddy Sand,Gravel,3,7,5,Ashley Bolwerk,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Edge,90,20,0,0,Muddy Sand,Gravel,3,7,5,Ashley Bolwerk,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Edge,100,20,0,0,Muddy Sand,Gravel,3,7,5,Ashley Bolwerk,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Inside,10,20,0,0,Mud,Mud,1,1,1,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Inside,20,20,0,0,Mud,Mud,1,1,1,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Inside,30,20,0,0,Mud,Mud,1,1,1,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Inside,40,20,1,0.05,Mud,Mud,1,1,1,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Inside,50,20,0,0,Mud,Mud,1,1,1,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Inside,60,20,0,0,Mud,Mud,1,1,1,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Inside,70,20,0,0,Mud,Mud,1,1,1,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Inside,80,20,0,0,Mud,Mud,1,1,1,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Inside,90,20,0,0,Mud,Mud,1,1,1,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Inside,100,20,0,0,Mud,Mud,1,1,1,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Outside,10,20,0,0,Sand,Gravel,4,7,5.5,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Outside,20,20,0,0,Sand,Gravel,4,7,5.5,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Outside,30,20,0,0,Sand,Gravel,4,7,5.5,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Outside,40,20,0,0,Sand,Gravel,4,7,5.5,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Outside,50,20,0,0,Sand,Gravel,4,7,5.5,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Outside,60,20,0,0,Sand,Gravel,4,7,5.5,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Outside,70,20,0,0,Sand,Gravel,4,7,5.5,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Outside,80,20,0,0,Sand,Gravel,4,7,5.5,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Outside,90,20,0,0,Sand,Gravel,4,7,5.5,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2017,7/11/17,20170712,Outside,100,20,0,0,Sand,Gravel,4,7,5.5,Ginny Eckert,NA,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Edge,10,40,2,0.05,sandy mud,muddy sand,2,3,2.5,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Edge,20,40,2,0.05,sandy mud,muddy sand,2,3,2.5,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Edge,30,40,5,0.125,muddy sand,sandy mud,3,2,2.5,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Edge,40,40,4,0.1,sandy mud,muddy sand,2,3,2.5,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Edge,50,40,3,0.075,muddy sand,sandy mud,3,2,2.5,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Inside,10,40,0,0,mud,mud,1,1,1,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Inside,20,40,1,0.025,mud,mud,1,1,1,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Inside,30,40,0,0,mud,mud,1,1,1,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Inside,40,40,1,0.025,mud,mud,1,1,1,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Inside,50,40,0,0,mud,mud,1,1,1,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Outside,10,40,3,0.075,muddy sand,sandy mud,3,2,2.5,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Outside,20,40,2,0.05,muddy sand,sandy mud,3,2,2.5,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Outside,30,40,5,0.125,muddy sand,muddy sand,3,3,3,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Outside,40,40,4,0.1,muddy sand,sand,3,4,3.5,"Tiff, Maggie, Wendel, Mel",,,,,,,
SHIN,A,M_05_a,Shinaku Inlet a,55.599083,-133.160431,moderate,2018,6/17/18,20180617,Outside,50,40,3,0.075,muddy sand,sand,3,4,3.5,"Tiff, Maggie, Wendel, Mel",,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Edge,10,20,0,0,Sand,Gravel,4,7,5.5,Wendel Raymond,NA,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Edge,20,20,0,0,Sand,Gravel,4,7,5.5,Wendel Raymond,NA,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Edge,30,20,0,0,Sand,Gravel,4,7,5.5,Wendel Raymond,NA,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Edge,40,20,0,0,Sand,Sand,4,4,4,Wendel Raymond,NA,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Edge,50,20,0,0,Sand,Gravel,4,7,5.5,Wendel Raymond,NA,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Edge,60,20,0,0,Sand,Sand,4,4,4,Wendel Raymond,NA,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Edge,70,20,0,0,Sand,Sand,4,4,4,Wendel Raymond,NA,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Edge,80,20,0,0,Sand,Sand,4,4,4,Wendel Raymond,NA,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Edge,90,20,0,0,Muddy Sand,Muddy Sand,3,3,3,Wendel Raymond,NA,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Edge,100,20,0,0,Muddy Sand,Muddy Sand,3,3,3,Wendel Raymond,NA,,,,,,
SODA,A,L_01_a,Soda Bay a,55.26366,-132.995,low,2017,7/9/2017,20170709,Inside,10,20,0,0,Sandy mud,Sandy mud,2,2,2,Wendel Raymond,NA,,,,,,
