bay_code,bay_sample,place_name,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,fork_length_checked,IF Function,unmeasured,unmeasured_checked,IF Function,unmeasured_sm,unmeasured_sm_checked,IF Function,taxon,Sex,notes,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Buffalo sculpin,Enophrys bison,SCULBUF,62,62,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,63,63,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,61,61,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,71,71,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,71,71,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,72,72,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,70,70,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,70,70,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,77,77,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,72,72,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,77,77,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown rockfish,Sebastes auriculatus,ROCKBRO,72,72,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Copperquillback juvenile rockfish,Sebastes sp,ROCKSP,90,90,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Red Irish lord,Hemilepidotus hemilepidotus,LORDRI,174,174,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,273,273,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,288,288,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,262,262,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown Irish lord,Hemilepidotus spinosus,LORDBI,133,133,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown Irish lord,Hemilepidotus spinosus,LORDBI,143,143,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown Irish lord,Hemilepidotus spinosus,LORDBI,138,138,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown Irish lord,Hemilepidotus spinosus,LORDBI,128,128,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Brown Irish lord,Hemilepidotus spinosus,LORDBI,126,126,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Juvenile Irish lord,Hemilepidotus sp.,UNLORD,61,61,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,46,46,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,64,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,56,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,61,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,59,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,51,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,54,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,47,47,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,52,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,57,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,46,46,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,50,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,56,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,56,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,59,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,57,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,32,32,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,63,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,47,47,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,37,37,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,52,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,52,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,51,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,52,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,58,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,56,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,,,YES,38,38,YES,,,YES,fish,,large,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,15,15,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,14,14,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,22,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,29,29,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,21,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,17,17,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,27,27,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,18,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,21,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,17,17,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,22,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,22,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,18,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,28,28,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,24,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,22,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,23,23,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,22,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,19,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,15,15,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,21,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,21,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Bay goby,Lepidogobius lepidus,GOBYBAY,55,55,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Masked greenling,Hexagrammos octogrammus,GREENMAS,96,96,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Masked greenling,Hexagrammos octogrammus,GREENMAS,73,73,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Masked greenling,Hexagrammos octogrammus,GREENMAS,80,80,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Masked greenling,Hexagrammos octogrammus,GREENMAS,84,84,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,60,60,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Juvenile Artedius,Artedius spp.,UNARTE,51,51,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Juvenile Artedius,Artedius spp.,UNARTE,55,55,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Juvenile Artedius,Artedius spp.,UNARTE,24,24,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Juvenile Artedius,Artedius spp.,UNARTE,51,51,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Juvenile Artedius,Artedius spp.,UNARTE,78,78,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Juvenile Artedius,Artedius spp.,UNARTE,63,63,YES,,,YES,,,YES,fish,,,
ABES,A,Abbess Island,eelgrass ,,7/18/22,20220718,1015,1030,,-0.2,111,Juvenile Artedius,Artedius spp.,UNARTE,76,76,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,16,16,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,18,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,19,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,23,23,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,24,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,21,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,19,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,21,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,19,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,23,23,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,21,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,21,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,21,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,22,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,18,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,17,17,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,18,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,24,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,18,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,26,26,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,18,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,17,17,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,21,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,20,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,,,YES,,,YES,1746,1746,YES,fish,,small,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,58,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,56,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,57,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,61,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,50,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,57,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,56,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,38,38,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,50,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,51,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,54,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,53,53,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,47,47,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,52,YES,,,YES,,,YES,fish,,,
SHIN,A,Shinaku Inlet,eelgrass ,,7/14/22,20220714,600,620,,-2.7,801,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,57,YES,,,YES,,,YES,fish,,,
