"sp_code","bay_id","date","start_time","end_time","slope","tide_height","tide_time","species_common","species_scientific","fork_length","taxon","abundance","mass_g","julian","year","latitude","longitude","habitat","place_name"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",46,"fish",1,1.32456972323229,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",56,"fish",1,2.44499203229026,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",47,"fish",1,1.41637606500326,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",61,"fish",1,3.1916278825145,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",53,"fish",1,2.0595226279616,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",61,"fish",1,3.1916278825145,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",54,"fish",1,2.18304212826615,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",54,"fish",1,2.18304212826615,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",53,"fish",1,2.0595226279616,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",50,"fish",1,1.717563724548,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",61,"fish",1,3.1916278825145,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",61,"fish",1,3.1916278825145,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",41,"fish",1,0.925453641146917,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",57,"fish",1,2.58362690497416,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",41,"fish",1,0.925453641146917,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",57,"fish",1,2.58362690497416,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",66,"fish",1,4.07966256175848,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",56,"fish",1,2.44499203229026,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",56,"fish",1,2.44499203229026,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",53,"fish",1,2.0595226279616,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",50,"fish",1,1.717563724548,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",51,"fish",1,1.82688499732308,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",56,"fish",1,2.44499203229026,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",62,"fish",1,3.3575088462399,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",61,"fish",1,3.1916278825145,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",53,"fish",1,2.0595226279616,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",61,"fish",1,3.1916278825145,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",45,"fish",1,1.23689084364573,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",58,"fish",1,2.72750506015641,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",61,"fish",1,3.1916278825145,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",48,"fish",1,1.51241013160329,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",50,"fish",1,1.717563724548,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",54,"fish",1,2.18304212826615,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",56,"fish",1,2.44499203229026,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",56,"fish",1,2.44499203229026,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",61,"fish",1,3.1916278825145,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",54,"fish",1,2.18304212826615,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",58,"fish",1,2.72750506015641,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",67,"fish",1,4.27537869187094,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",54,"fish",1,2.18304212826615,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",48,"fish",1,1.51241013160329,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",54,"fish",1,2.18304212826615,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",53,"fish",1,2.0595226279616,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",51,"fish",1,1.82688499732308,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",50,"fish",1,1.717563724548,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",61,"fish",1,3.1916278825145,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",54,"fish",1,2.18304212826615,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",54,"fish",1,2.18304212826615,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",54,"fish",1,2.18304212826615,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",66,"fish",1,4.07966256175848,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",59,"fish",1,2.8767292614299,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",41,"fish",1,0.925453641146917,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",56,"fish",1,2.44499203229026,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","REFU_A",2022-07-16,"750","810","gradual","-2","934","Threespine stickleback","Gasterosteus aculeatus",62,"fish",1,3.3575088462399,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",53,"fish",1,2.0595226279616,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",62,"fish",1,3.3575088462399,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",57,"fish",1,2.58362690497416,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",51,"fish",1,1.82688499732308,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",41,"fish",1,0.925453641146917,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",51,"fish",1,1.82688499732308,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",41,"fish",1,0.925453641146917,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",46,"fish",1,1.32456972323229,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",57,"fish",1,2.58362690497416,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",50,"fish",1,1.717563724548,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",55,"fish",1,2.31149788749663,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",50,"fish",1,1.717563724548,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",51,"fish",1,1.82688499732308,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",54,"fish",1,2.18304212826615,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",53,"fish",1,2.0595226279616,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",51,"fish",1,1.82688499732308,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",52,"fish",1,1.94083747916346,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",60,"fish",1,3.03140247818338,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Threespine stickleback","Gasterosteus aculeatus",61,"fish",1,3.1916278825145,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"STICK3","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Threespine stickleback","Gasterosteus aculeatus",57,"fish",1,2.58362690497416,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",45,"fish",1,1.23689084364573,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"STICK3","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Threespine stickleback","Gasterosteus aculeatus",49,"fish",1,1.61277243352706,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
