site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,QA/QV,same?,Sex,Notes:
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,67,,67,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,80,,80,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,80,,80,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,109,,109,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,116,,116,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,224,,224,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,123,,123,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,135,,135,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,115,,115,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,120,,120,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,99,,99,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,136,,136,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,88,,88,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,121,,121,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,90,,90,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,135,,135,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,180,,180,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,108,,108,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,105,,105,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,142,,142,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,100,,100,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,110,,110,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,125,,125,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,124,,124,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,111,,111,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,160,,160,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,220,,220,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,155,,155,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,180,,180,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,118,,118,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,158,,158,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,120,,120,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,175,,175,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,130,,130,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,,2,2,,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific sanddab,Lepidopsetta spp.,SDABPAC,110,,110,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific sanddab,Lepidopsetta spp.,SDABPAC,140,,140,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Rock sole,Lepidopsetta spp.,SOLEROC,97,,97,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Rock sole,Lepidopsetta spp.,SOLEROC,124,,124,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,110,,110,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,95,,95,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,82,,82,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,62,,62,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,71,,71,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,83,,83,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,66,,66,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,92,,92,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,80,,80,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,253,,253,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,,65,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,91,,91,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,80,,80,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,81,,81,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,66,,66,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,95,,95,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,55,,55,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,52,,52,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,59,,59,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,89,,89,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,61,,61,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,59,,59,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,,56,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,,65,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,89,,89,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,174,,174,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,82,,82,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,74,,74,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,114,,114,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Masked Greenling,Hexagrammos octogrammus,GREEMASK,75,,75,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Masked Greenling,Hexagrammos octogrammus,GREEMASK,72,,72,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Masked Greenling,Hexagrammos octogrammus,GREEMASK,,1,1,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Masked greenling,hexagrammos octogrammus,GREEMASK,57,,57,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Masked greenling,hexagrammos octogrammus,GREEMASK,92,,92,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile irish lord,Hemilepidotus sp.,UNLORD,140,,140,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile irish lord,Hemilepidotus sp.,UNLORD,103,,103,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile irish lord,Hemilepidotus sp.,UNLORD,68,,68,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile irish lord,Hemilepidotus sp.,UNLORD,62,,62,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile irish lord,Hemilepidotus sp.,UNLORD,155,,155,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile irish lord,Hemilepidotus sp.,UNLORD,146,,146,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile irish lord,Hemilepidotus sp.,UNLORD,135,,135,MATCH,,"formally ""red irish"""
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,45,,45,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,120,,120,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,130,,130,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,128,,128,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,151,,151,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,55,,55,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,103,,103,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,56,,56,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,47,,47,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,119,,119,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,119,,119,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,107,,107,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,40,,40,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,62,,62,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,125,,125,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,111,,111,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,134,,134,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,128,,128,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,142,,142,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,136,,136,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,134,,134,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,139,,139,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,50,,50,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile irish lord,Hemilepidotus sp.,UNLORD,43,,43,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shore crab,Hemigrapsus,CRABSH,,,,,M,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,,263,263,,,small
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,20,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,21,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,,22,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,,24,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,25,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,21,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,20,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,21,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,16,,16,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,20,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,,18,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,,19,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,21,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,27,,27,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,20,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,20,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,23,,23,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,28,,28,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,25,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,28,,28,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,,22,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,21,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,,18,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,23,,23,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,21,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,25,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,25,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,25,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,29,,29,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,27,,27,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,20,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,58,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,57,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,57,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,53,,53,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,58,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,,51,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,,52,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,59,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,62,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,62,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,,52,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,57,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,59,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,57,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,66,,66,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,56,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,62,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,67,,67,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,57,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,59,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,58,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,62,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,64,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,50,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,50,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,65,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,50,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,,52,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,56,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,,70,70,,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,,154,154,,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Threespine stickleback,Gasterosteus aculeatus,STICK3,,8,8,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,46,,46,MATCH,,
